sku_or_id,title,brand,category,price,availability,availability_bucket,n_images,desc_len,source_url,image_url
100214032,Flip Leather Embossing Wallet Case Compatible With iPhone 12 mini Cover,,Electronics,257,,No live offer,40,299,https://www.takealot.com/flip-leather-embossing-wallet-case-compatible-with-iphone-12-min/PLID100214032,https://media.takealot.com/covers_images/43fad114bdd34f1984f61a33f206a14c/s-pdpxl.file
101255226,Car Cigarette Lighter Assembly for Skoda Yeti Compatible with Universal,,Home & Kitchen,301,Ships in 14 - 16 work days,Lead time (imported),6,826,https://www.takealot.com/car-cigarette-lighter-assembly-for-skoda-yeti-compatible-with-un/PLID101255226,https://media.takealot.com/covers_images/f246d8a859744ea8b253774cd83bac83/s-pdpxl.file
92769843,Tabasco Habanero Sauce - 2 x 60ml,Tabasco,General Merchandise,223,In stock,In stock (fast),4,1013,https://www.takealot.com/tabasco-habanero-sauce-2-x-60ml/PLID92769843,https://media.takealot.com/covers_images/79b2fe459a464351b539cd3c37a3a225/s-pdpxl.file
100478082,"Shoulder Bag, Crossbody Bag For Outdoor Activities, Travel, And Cycling",,Sport & Outdoor,289,,No live offer,15,459,https://www.takealot.com/shoulder-bag-crossbody-bag-for-outdoor-activities-travel-and-cyc/PLID100478082,https://media.takealot.com/covers_images/cba8dc7793494a8a8cc0d6ac4f4cafba/s-pdpxl.file
100610929,Foldable Drawer Underwear Organizer with Compartments for Bras & Socks,,Home & Kitchen,383,Ships in 14 - 16 work days,Lead time (imported),5,756,https://www.takealot.com/foldable-drawer-underwear-organizer-with-compartments-for-bras-s/PLID100610929,https://media.takealot.com/covers_images/39fd183c561d49a3aac4b26a702c784e/s-pdpxl.file
101911351,Rotatable Multifunctional Car Phone Holder with 360 Degree Swivel,,Electronics,407,Ships in 14 - 16 work days,Lead time (imported),7,852,https://www.takealot.com/rotatable-multifunctional-car-phone-holder-with-360-degree-swive/PLID101911351,https://media.takealot.com/covers_images/a0c7f3c032ab4f58bd50cc7d1a91bc57/s-pdpxl.file
97586193,Canvas Home Decor Wall Art - Colourful Vase,,Home & Kitchen,605,,No live offer,5,990,https://www.takealot.com/canvas-home-decor-wall-art-colourful-vase/PLID97586193,https://media.takealot.com/covers_images/fb6b3597884a48adba70eb7bd40b61fa/s-pdpxl.file
97505694,"Frosted Clear Protective Case Compatible with MacBook Pro 14""",,General Merchandise,529,Ships in 14 - 16 work days,Lead time (imported),8,1200,https://www.takealot.com/frosted-clear-protective-case-compatible-with-macbook-pro-14/PLID97505694,https://media.takealot.com/covers_images/01070f06f75f4b4a94471c5b02fa8e5a/s-pdpxl.file
101381535,Purple Tiger Irregular Keyboard Pad | Anti-slip Heat Dissipation Mat,,Electronics,298,Ships in 14 - 16 work days,Lead time (imported),2,523,https://www.takealot.com/purple-tiger-irregular-keyboard-pad-anti-slip-heat-dissipation-m/PLID101381535,https://media.takealot.com/covers_images/a92014e385e74a1c9d64d5f0835dd5a1/s-pdpxl.file
72148769,Samsung Galaxy A52S/A52 Clear Standing Case-Clear,Samsung,General Merchandise,199,In stock,In stock (fast),4,256,https://www.takealot.com/samsung-galaxy-a52s-a52-clear-standing-case-clear/PLID72148769,https://media.takealot.com/covers_images/5ab7c9c2a1dd4bc3aaa0105be698b197/s-pdpxl.file
70434681,Illy Instant Coffee Medium Roast - Micro ground Arabica Coffee Beans - 3 x 95g,illy,General Merchandise,697,In stock,In stock (fast),2,443,https://www.takealot.com/illy-instant-coffee-medium-roast-micro-ground-arabica-coffee-bea/PLID70434681,https://media.takealot.com/covers_images/b2d03246b1c445e7b7e83ddb06c4ae9f/s-pdpxl.file
91299184,Aia Quality Sports Flooring Multi Function Synthetic Artificial Grass -20mm,,Sport & Outdoor,2318,,No live offer,2,627,https://www.takealot.com/aia-quality-sports-flooring-multi-function-synthetic-artificial-/PLID91299184,https://media.takealot.com/covers_images/d35229e821114b1e8c23c6f98d51c7d3/s-pdpxl.file
91274919,Dutch Pot Cookware Set Cast Iron - 7 Piece,Leopard Non Stick Pots,Home & Kitchen,849,,No live offer,11,2517,https://www.takealot.com/dutch-pot-cookware-set-cast-iron-7-piece/PLID91274919,https://media.takealot.com/covers_images/726502b6300949c98eca130eeb3025dc/s-pdpxl.file
91546663,ZYXEL SBG3300 N Series Wireless VDSL2 COMBO WAN Business Security Gateway,,General Merchandise,199,In stock,In stock (fast),2,5142,https://www.takealot.com/zyxel-sbg3300-n-series-wireless-vdsl2-combo-wan-business-securit/PLID91546663,https://media.takealot.com/covers_images/1af6f654dcb84f329ccaa1ed96be11cd/s-pdpxl.file
90186121,Cricut Smart Vinyl Permanent 33X366cm 1 Sheet - Ocean,Cricut,General Merchandise,425,In stock,In stock (fast),1,617,https://www.takealot.com/cricut-smart-vinyl-permanent-33x366cm-1-sheet-ocean/PLID90186121,https://media.takealot.com/covers_images/30b9afc457a549e3ab6c1f4ef2d9a8d3/s-pdpxl.file
73178096,Floor Pump Multivalve Multiuse Manual Bicycle Pump Bike Pump,Jiunai,Sport & Outdoor,169,,No live offer,4,201,https://www.takealot.com/floor-pump-multivalve-multiuse-manual-bicycle-pump-bike-pump/PLID73178096,https://media.takealot.com/covers_images/cc5365b6c61440b09dbae99cd0ab3bac/s-pdpxl.file
100550380,58mm Camera Filter & Hood Kit,,Electronics,457,In stock,In stock (fast),5,1651,https://www.takealot.com/58mm-camera-filter-hood-kit/PLID100550380,https://media.takealot.com/covers_images/d929249806cb48c890fb51fb125e5482/s-pdpxl.file
101459742,M8x30mm A2-70 Stainless Steel Flanged Button Head Socket Cap Screws 50pcs,,Fashion,446,Ships in 14 - 16 work days,Lead time (imported),5,810,https://www.takealot.com/m8x30mm-a2-70-stainless-steel-flanged-button-head-socket-cap-scr/PLID101459742,https://media.takealot.com/covers_images/5ebb6d3ff4c848b1af123e160b204790/s-pdpxl.file
100214718,Fully Automatic Waterproof Luminous Mechanical Watch,,Fashion,646,Ships in 14 - 16 work days,Lead time (imported),5,1260,https://www.takealot.com/fully-automatic-waterproof-luminous-mechanical-watch/PLID100214718,https://media.takealot.com/covers_images/7910a2483b0b4450a1d0a2c5ff48b566/s-pdpxl.file
93967717,Niimbot - D101 - R20x75 - 90 Labels Per Roll - Brown Wood Design,Niimbot,General Merchandise,199,Ships in 4 - 6 work days,Lead time (imported),3,285,https://www.takealot.com/niimbot-d101-r20x75-90-labels-per-roll-brown-wood-design/PLID93967717,https://media.takealot.com/covers_images/257435ceb4754fad9c9154a6fbc5c74a/s-pdpxl.file
101387665,Four-Leaf Clover Thick Cushion For Sofa Armrests - Fashionable Home Decor,,Home & Kitchen,875,Ships in 14 - 16 work days,Lead time (imported),5,990,https://www.takealot.com/four-leaf-clover-thick-cushion-for-sofa-armrests-fashionable-hom/PLID101387665,https://media.takealot.com/covers_images/14fdc7f25a88499bb24abe391f0eee30/s-pdpxl.file
98045888,Strength Training Vest Weight Vest with Reflective Strip Adjustable Buckle,,Home & Kitchen,398,,No live offer,7,850,https://www.takealot.com/strength-training-vest-weight-vest-with-reflective-strip-adjusta/PLID98045888,https://media.takealot.com/covers_images/01876289a9f3452a83bbf8694fd4496b/s-pdpxl.file
73306868,Fabulous Aire Fragrance / Air Purifiers/Humidiers,Fabulous Aire Frangrances,General Merchandise,218,,No live offer,17,2110,https://www.takealot.com/fabulous-aire-fragrance-air-purifiers-humidiers/PLID73306868,https://media.takealot.com/covers_images/9bda7770dfb04309acab3848d6207be9/s-pdpxl.file
101383139,"Showerhead,Drops Shower Head with Built-in Filter Handheld Showerhead-LX",,General Merchandise,378,Ships in 14 - 16 work days,Lead time (imported),6,1298,https://www.takealot.com/showerhead-drops-shower-head-with-built-in-filter-handheld-showe/PLID101383139,https://media.takealot.com/covers_images/9d114bed4aa84904a6eb86376e078ab5/s-pdpxl.file
92769798,Tabasco Habanero Sauce - 3 x 60ml,Tabasco,General Merchandise,357,In stock,In stock (fast),4,1013,https://www.takealot.com/tabasco-habanero-sauce-3-x-60ml/PLID92769798,https://media.takealot.com/covers_images/34dd3e015b414768bd53c946fa297489/s-pdpxl.file
96403045,Magnetic Wooden Board Kid Educational Math Toy Montessori Learning Set Gift,,Toys & Games,200,In stock,In stock (fast),5,1398,https://www.takealot.com/magnetic-wooden-board-kid-educational-math-toy-montessori-learni/PLID96403045,https://media.takealot.com/covers_images/c4477cb4a01b440f8f840ac576e0037c/s-pdpxl.file
98367739,"Corsair RM750e 750W Fully Modular ATX Power Supply - 80 PLUS Gold, ATX 3.1",Corsair,General Merchandise,3379,Ships in 7 - 9 work days,Lead time (imported),5,2358,https://www.takealot.com/corsair-rm750e-750w-fully-modular-atx-power-supply-80-plus-gold-/PLID98367739,https://media.takealot.com/covers_images/3e0b30d7db674c62b1313cbf493ed41f/s-pdpxl.file
102005952,Crystal Acrylic Desktop Microphone Stand Base Stable Universal Mic Holder,,Electronics,422,Ships in 14 - 16 work days,Lead time (imported),9,867,https://www.takealot.com/crystal-acrylic-desktop-microphone-stand-base-stable-universal-m/PLID102005952,https://media.takealot.com/covers_images/f83f98532f8d431685ad3d86f801c2f1/s-pdpxl.file
101830557,2 Pack Headlight Restoration Kit Cleaning and Polishing Set,,Home & Kitchen,461,Ships in 14 - 16 work days,Lead time (imported),8,685,https://www.takealot.com/2-pack-headlight-restoration-kit-cleaning-and-polishing-set/PLID101830557,https://media.takealot.com/covers_images/1d25cf48b56540c49594c47ffe9d42d9/s-pdpxl.file
90999547,2 Piece Conti suit - Grey,,General Merchandise,329,,No live offer,1,533,https://www.takealot.com/2-piece-conti-suit-grey/PLID90999547,https://media.takealot.com/covers_images/3f02943bb333470088e610e22c4470c7/s-pdpxl.file
98500593,"Corsair Frame 4000D RS ARGB Mid-Tower Case - Black, 3x 120mm ARGB Fans",Corsair,General Merchandise,2139,Ships in 4 - 6 work days,Lead time (imported),7,2701,https://www.takealot.com/corsair-frame-4000d-rs-argb-mid-tower-case-black-3x-120mm-argb-f/PLID98500593,https://media.takealot.com/covers_images/c3a5d1fb308a443d9a0a1d0b8fc2e5a8/s-pdpxl.file
100967307,Dell Pro Plus Wireless ANC Headset - WL5024,,General Merchandise,4349,Ships in 3 - 5 work days,Lead time (imported),5,1502,https://www.takealot.com/dell-pro-plus-wireless-anc-headset-wl5024/PLID100967307,https://media.takealot.com/covers_images/725c426ae9334371990206fc5229fb1f/s-pdpxl.file
91243498,Acesa Quality 3 Piece Hard Outer Shell Luggage Set,,General Merchandise,1399,,No live offer,13,896,https://www.takealot.com/acesa-quality-3-piece-hard-outer-shell-luggage-set/PLID91243498,https://media.takealot.com/covers_images/c1280edae58b444ba18aff0d1b1463b9/s-pdpxl.file
102005969,Microphone Windscreen Headset Covers Noise Reduction for Recording Stage,,Electronics,287,Ships in 14 - 16 work days,Lead time (imported),9,730,https://www.takealot.com/microphone-windscreen-headset-covers-noise-reduction-for-recordi/PLID102005969,https://media.takealot.com/covers_images/c0e8870e2bf84443ac09c8b71bf9854d/s-pdpxl.file
90084635,Mop Scratch Cleaning Mop,,General Merchandise,399,Ships in 3 - 5 work days,Lead time (imported),1,588,https://www.takealot.com/mop-scratch-cleaning-mop/PLID90084635,https://media.takealot.com/covers_images/fdc781c2bb0845049263ebe2d293a72e/s-pdpxl.file
90168179,Bata Mens Safari Timber Boot - Donkey,Bata,Fashion,607,,No live offer,5,226,https://www.takealot.com/bata-mens-safari-timber-boot-donkey/PLID90168179,https://media.takealot.com/covers_images/04228dda74b34b23983417069f5a86d6/s-pdpxl.file
69311095,UGreen 30701 USB-C Male to USB3.0 Female OTG Adap-BK,UGreen,Electronics,159,Ships in 4 - 6 work days,Lead time (imported),5,877,https://www.takealot.com/ugreen-30701-usb-c-male-to-usb3-0-female-otg-adap-bk/PLID69311095,https://media.takealot.com/covers_images/c4e79a31830f482da3ab11909d62a3ff/s-pdpxl.file
94036516,Luxury Women Watch Fashionable Business Waterproof Quartz Watch,,Fashion,788,,No live offer,4,1821,https://www.takealot.com/luxury-women-watch-fashionable-business-waterproof-quartz-watch/PLID94036516,https://media.takealot.com/covers_images/5b3b5ae261a14645b7ddc115b925c8c5/s-pdpxl.file
102222887,2-Pack Men's Shoe And Boot Stretcher Set For Width Adjustment,,Fashion,670,Ships in 14 - 16 work days,Lead time (imported),9,635,https://www.takealot.com/2-pack-men-s-shoe-and-boot-stretcher-set-for-width-adjustment/PLID102222887,https://media.takealot.com/covers_images/ea29e6886176408891c7ced7e4ce0754/s-pdpxl.file
94494861,Tabasco - Red Pepper Sauce 150ml x 12,,General Merchandise,2622,Ships in 5 - 7 work days,Lead time (imported),1,680,https://www.takealot.com/tabasco-red-pepper-sauce-150ml-x-12/PLID94494861,https://media.takealot.com/covers_images/117386c7bc0f4769bea35faefd9488c8/s-pdpxl.file
93061380,7 Piece Black Authentic Cast Iron Cookware Set,,Home & Kitchen,849,,No live offer,5,2335,https://www.takealot.com/7-piece-black-authentic-cast-iron-cookware-set/PLID93061380,https://media.takealot.com/covers_images/cbbb7232a99a428cb9b5122bc17a90a5/s-pdpxl.file
93942052,Professional Makeup Station Case Box Stand with Lights Mirror and Wheels,,Home & Kitchen,9822,Ships in 3 - 5 work days,Lead time (imported),6,2459,https://www.takealot.com/professional-makeup-station-case-box-stand-with-lights-mirror-an/PLID93942052,https://media.takealot.com/covers_images/00f31804063449288f1f6666cdf6f94f/s-pdpxl.file
93522168,"Epson Perfection V39II Scanner - 4800dpi, USB Powered Scanners",Epson,Electronics,2301,In stock,In stock (fast),9,2919,https://www.takealot.com/epson-perfection-v39ii-scanner-4800dpi-usb-powered-scanners/PLID93522168,https://media.takealot.com/covers_images/26425bd80f014256a3150851f30ce60e/s-pdpxl.file
96401706,GuanJing Facial Cleanser Moisturizing Skin Deep Cleansing Face Wash,GuanJing,General Merchandise,83,In stock,In stock (fast),4,2377,https://www.takealot.com/guanjing-facial-cleanser-moisturizing-skin-deep-cleansing-face-w/PLID96401706,https://media.takealot.com/covers_images/c72cdf88ade44c788702c7286e115c30/s-pdpxl.file
91296929,Reli-On - Secateur 300,Reli-On,Pet Supplies,393,Ships in 5 - 7 work days,Lead time (imported),1,67,https://www.takealot.com/reli-on-secateur-300/PLID91296929,https://media.takealot.com/covers_images/715aca221ab84352a197b766c6e54e01/s-pdpxl.file
92539698,Cricut Iron-on Designs Globe Colour 2005674,Cricut,Home & Kitchen,160,Ships in 4 - 6 work days,Lead time (imported),2,1032,https://www.takealot.com/cricut-iron-on-designs-globe-colour-2005674/PLID92539698,https://media.takealot.com/covers_images/cb522b2335c54ee0b4cd43e249efd30c/s-pdpxl.file
97148817,Sport Multifunctional Rotating Bicycle Flash Light Holders Set of 6 - 3.1cm,,Home & Kitchen,395,Ships in 4 - 6 work days,Lead time (imported),8,643,https://www.takealot.com/sport-multifunctional-rotating-bicycle-flash-light-holders-set-o/PLID97148817,https://media.takealot.com/covers_images/adf9fd88168d4a05be1fdddfdea9cb1c/s-pdpxl.file
91475585,3.3m Extra Thickened and Foldable Gazebo,,General Merchandise,773,,No live offer,6,862,https://www.takealot.com/3-3m-extra-thickened-and-foldable-gazebo/PLID91475585,https://media.takealot.com/covers_images/0f081bc2948f449bad73bdaeeb87eae3/s-pdpxl.file
92638262,High Power Car Jump Starter - Multifunctional Big,,Automotive,1199,In stock,In stock (fast),4,1216,https://www.takealot.com/high-power-car-jump-starter-multifunctional-big/PLID92638262,https://media.takealot.com/covers_images/9036e31cfc894e749f2d187246564769/s-pdpxl.file
97983622,Begin Again 3 Piece ABS Luggage Set - Hard Shell,Begin Again,General Merchandise,1198,,No live offer,72,915,https://www.takealot.com/begin-again-3-piece-abs-luggage-set-hard-shell/PLID97983622,https://media.takealot.com/covers_images/b4bf4cc4876d4cf3a2b839718265d3f6/s-pdpxl.file
91545059,"Deal Professional Electric Hair Clipper, trimmer for hair",,Beauty & Health,563,,No live offer,3,1500,https://www.takealot.com/deal-professional-electric-hair-clipper-trimmer-for-hair/PLID91545059,https://media.takealot.com/covers_images/8d1c5fb4a86a4eb59512a775560c4883/s-pdpxl.file
95399883,Sydney Velvet Wingback Armchair,,Home & Kitchen,3388,,No live offer,10,452,https://www.takealot.com/sydney-velvet-wingback-armchair/PLID95399883,https://media.takealot.com/covers_images/1c3fdfd5a0b34ed8ac20536d74f37dc7/s-pdpxl.file
100160052,1/2/4 TB Type-C SSD High-Speed External Storage Drive for PC Laptop Phones,,Electronics,261,,No live offer,11,1006,https://www.takealot.com/1-2-4-tb-type-c-ssd-high-speed-external-storage-drive-for-pc-lap/PLID100160052,https://media.takealot.com/covers_images/f5268f6d86bf4c9f8c6297f6416ee5b6/s-pdpxl.file
73872916,Multifunctional AB & Six Pack Exercise Equipment,,General Merchandise,1412,In stock,In stock (fast),4,1792,https://www.takealot.com/multifunctional-ab-six-pack-exercise-equipment/PLID73872916,https://media.takealot.com/covers_images/8e6d8f8667b6483680e7d5b5ce0a1932/s-pdpxl.file
99683568,JZ1243 Gold Geometric Open Ring Set - 4 Piece,,Stationery & Office,298,Ships in 14 - 16 work days,Lead time (imported),5,952,https://www.takealot.com/jz1243-gold-geometric-open-ring-set-4-piece/PLID99683568,https://media.takealot.com/covers_images/c9e23e7ceae0456f93d8595cdc6dd758/s-pdpxl.file
102124310,2pcs Metal Business Card Holder Desk Organizer Stand for Office Workspace,,Home & Kitchen,299,Ships in 14 - 16 work days,Lead time (imported),9,840,https://www.takealot.com/2pcs-metal-business-card-holder-desk-organizer-stand-for-office-/PLID102124310,https://media.takealot.com/covers_images/319d30ee65134185a42e348540234b4f/s-pdpxl.file
95891710,"3-Piece Black ABS Luggage Set with Silver Accents, Durable &Lightweight",TOUGH,Home & Kitchen,1499,In stock,In stock (fast),6,4830,https://www.takealot.com/3-piece-black-abs-luggage-set-with-silver-accents-durable-lightw/PLID95891710,https://media.takealot.com/covers_images/38f41c71e6064b2288768bd84012aba3/s-pdpxl.file
97563004,Insta360 Flow 2 Pro Creator Kit Smartphone Gimbal Stabilizer,Insta360,Electronics,3594,,No live offer,10,2605,https://www.takealot.com/insta360-flow-2-pro-creator-kit-smartphone-gimbal-stabilizer/PLID97563004,https://media.takealot.com/covers_images/d0dca526d3ad4251ac76d15016138f42/s-pdpxl.file
72400671,Large Premium Fluffy Carpet/Rug - Tortilla Brown Mix,,Pet Supplies,260,Ships in 4 - 6 work days,Lead time (imported),2,239,https://www.takealot.com/large-premium-fluffy-carpet-rug-tortilla-brown-mix/PLID72400671,https://media.takealot.com/covers_images/0cfa6249b3ff4eb383bc01e083c81725/s-pdpxl.file
